EventID,SectionID,TrackID,X,Y,Frame,Class,Vidfilename,DateTime
86,Sued,44,486,112,9068,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:33
87,Nord,44,461,174,9205,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:40
88,Sued,45,450,113,9200,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:40
89,Nord,45,387,172,9326,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:46
90,Sued,46,449,110,9254,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:42
91,Nord,46,443,175,9312,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:45
92,Nord,47,327,171,9075,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:33
93,Sued,48,390,111,9220,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:41
94,Nord,49,427,173,9241,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:42
95,Sued,49,492,112,9391,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:49
96,Nord,50,295,167,9367,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:48
97,Sued,50,390,110,9438,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:51
98,Sued,51,389,110,9710,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:05
99,Nord,52,317,169,10045,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:22
100,Sued,52,397,111,10093,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:24
101,Nord,53,401,172,10119,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:25
102,Sued,53,435,113,10190,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:29
103,Nord,54,274,168,10345,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:37
104,Sued,54,369,111,10378,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:38
105,Nord,55,333,171,10355,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:37
106,Sued,55,402,112,10394,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:39
107,Nord,56,333,172,10405,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:40
108,Sued,56,395,112,10441,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:42
109,Nord,57,272,169,10405,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:40
110,Sued,57,368,111,10439,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:41
111,Nord,58,329,170,10506,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:45
112,Sued,58,405,111,10554,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:47
113,Nord,59,272,168,10621,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:51
114,Sued,59,370,112,10672,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:53
115,Nord,60,350,171,10626,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:51
116,Sued,60,410,112,10687,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:54
117,Nord,61,405,171,10894,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:04
118,Sued,61,480,113,10983,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:09
119,Nord,62,329,171,11097,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:14
120,Sued,62,399,112,11138,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:16
121,Nord,63,324,170,11213,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:20
122,Sued,63,397,112,11255,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:22
123,Nord,64,326,169,11262,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:23
124,Sued,64,394,109,11304,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:25
125,Nord,65,273,170,11331,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:26
126,Sued,65,364,111,11396,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:29
127,Nord,66,267,168,11394,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:29
128,Sued,66,384,112,11467,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:33
129,Nord,67,314,172,12152,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:07
130,Sued,67,387,110,12254,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:12
131,Nord,68,472,174,12550,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:27
132,Sued,68,494,114,13280,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:04
133,Nord,69,282,169,12646,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:32
134,Sued,69,381,111,12678,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:33
135,Nord,70,231,166,12653,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:32
136,Sued,70,336,111,12686,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:34
137,Nord,71,314,169,12797,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:39
138,Sued,71,398,111,12852,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:42
139,Nord,72,325,170,12949,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:47
140,Sued,72,396,112,13007,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:50
141,Nord,73,280,167,12974,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:48
142,Sued,73,364,110,13038,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:51
143,Nord,74,293,169,13067,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:53
144,Sued,74,371,110,13107,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:55
145,Sued,75,398,112,13470,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:13
146,Nord,77,312,170,14160,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:48
147,Sued,77,403,110,14230,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:51
148,Nord,76,464,176,14126,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:46
149,Sued,76,490,113,14292,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:54
150,Nord,78,213,165,14453,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:02
151,Sued,78,388,111,14530,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:06
152,Nord,79,346,168,14806,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:20
153,Sued,79,404,112,14855,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:22
154,Nord,80,461,174,14864,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:23
155,Sued,80,488,113,15040,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:32
156,Nord,81,334,170,15134,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:36
157,Sued,81,402,111,15173,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:38
158,Nord,82,318,170,15181,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:39
159,Sued,82,394,110,15224,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:41
160,Nord,83,316,167,15220,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:41
161,Sued,83,391,111,15256,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:42
162,Sued,84,483,114,15935,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:16
163,Nord,84,434,172,16083,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:24
164,Sued,85,481,113,15993,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:19
165,Nord,85,434,173,16114,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:25
166,Sued,86,467,112,15975,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:18
167,Nord,86,406,172,16109,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:25
168,Sued,87,446,115,15984,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:19
169,Nord,87,400,170,16163,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:28
170,Sued,88,425,114,15988,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:19
171,Nord,88,380,172,16170,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:28
172,Nord,89,473,174,16042,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:22
173,Sued,89,495,114,16188,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:29
174,Sued,90,460,113,16608,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:50
175,Nord,90,452,175,16743,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:57
176,Sued,91,477,114,16921,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:06
177,Nord,91,453,174,17087,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:14
178,Sued,92,457,112,16928,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:06
179,Nord,92,409,173,17091,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:14
180,Sued,93,457,110,17059,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:12
181,Nord,93,433,171,17240,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:22
182,Sued,94,474,114,17065,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:13
183,Nord,94,470,174,17239,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:21
184,Nord,95,348,170,17274,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:23
185,Sued,95,416,113,17309,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:25
186,Nord,96,336,172,17379,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:28
187,Sued,96,401,111,17417,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:30
188,Nord,97,328,172,17419,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:30
189,Sued,97,400,111,17459,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:32
190,Nord,98,333,170,17457,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:32
191,Sued,98,397,111,17502,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:35
192,Nord,99,311,170,17561,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:38
193,Sued,99,395,110,17610,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:40
194,Nord,100,326,171,17593,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:39
195,Sued,100,403,110,17654,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:42
196,Nord,101,355,171,17979,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:58
