EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
80,1249,Sued,person,6698,486,113,2022-09-20 08:05:34
81,1253,Nord,bicycle,6458,314,169,2022-09-20 08:05:22
82,1253,Sued,bicycle,6496,369,111,2022-09-20 08:05:24
83,1255,Nord,bicycle,6383,298,159,2022-09-20 08:05:19
84,1255,Sued,bicycle,6416,356,112,2022-09-20 08:05:20
85,1256,Nord,person,6407,319,167,2022-09-20 08:05:20
86,1256,Sued,person,6460,399,112,2022-09-20 08:05:23
87,1261,Nord,bicycle,6401,304,168,2022-09-20 08:05:20
88,1261,Sued,bicycle,6455,393,110,2022-09-20 08:05:22
89,1269,Nord,person,6465,324,164,2022-09-20 08:05:23
90,1270,Sued,bicycle,6431,358,116,2022-09-20 08:05:21
91,1272,Nord,unclear,6448,419,172,2022-09-20 08:05:22
92,1276,Nord,bicycle,6579,292,168,2022-09-20 08:05:28
93,1276,Sued,bicycle,6641,383,111,2022-09-20 08:05:32
94,1277,Nord,bicycle,6616,292,167,2022-09-20 08:05:30
95,1279,Nord,person,6583,302,169,2022-09-20 08:05:29
96,1279,Sued,person,6654,397,112,2022-09-20 08:05:32
97,1286,Nord,person,6622,312,169,2022-09-20 08:05:31
98,1286,Sued,person,6688,400,112,2022-09-20 08:05:34
99,1303,Sued,person,6680,402,112,2022-09-20 08:05:34
100,1306,Nord,person,6898,390,173,2022-09-20 08:05:44
101,1306,Sued,person,7018,429,112,2022-09-20 08:05:50
102,1329,Nord,person,7030,278,168,2022-09-20 08:05:51
103,1329,Sued,person,7090,373,111,2022-09-20 08:05:54
104,1348,Nord,bicycle,7013,269,168,2022-09-20 08:05:50
105,1348,Sued,bicycle,7074,352,111,2022-09-20 08:05:53
106,1360,Nord,bicycle,7390,309,169,2022-09-20 08:06:09
107,1360,Sued,bicycle,7447,378,104,2022-09-20 08:06:12
108,1362,Nord,person,7399,321,171,2022-09-20 08:06:09
109,1386,Nord,motorcycle,8043,302,169,2022-09-20 08:06:42
110,1386,Sued,motorcycle,8097,386,111,2022-09-20 08:06:44
111,1387,Nord,person,8045,315,166,2022-09-20 08:06:42
112,1387,Sued,person,8103,391,110,2022-09-20 08:06:45
113,1407,Sued,car,8405,386,110,2022-09-20 08:07:00
114,1448,Nord,person,8784,302,166,2022-09-20 08:07:19
115,1448,Sued,person,8866,409,112,2022-09-20 08:07:23
116,1449,Nord,bicycle,8783,299,170,2022-09-20 08:07:19
117,1460,Nord,person,8801,266,167,2022-09-20 08:07:20
118,1460,Sued,person,8850,391,112,2022-09-20 08:07:22
119,1461,Nord,bicycle,8797,250,167,2022-09-20 08:07:19
120,1464,Nord,person,8856,283,169,2022-09-20 08:07:22
121,1464,Sued,person,8944,391,111,2022-09-20 08:07:27
122,1472,Sued,bicycle,8831,355,111,2022-09-20 08:07:21
123,1476,Sued,bicycle,8831,377,111,2022-09-20 08:07:21
124,1478,Sued,bicycle,8839,377,105,2022-09-20 08:07:21
125,1479,Nord,bicycle,8847,266,169,2022-09-20 08:07:22
126,1482,Nord,person,9072,320,169,2022-09-20 08:07:33
127,1482,Sued,person,9136,401,112,2022-09-20 08:07:36
128,1484,Nord,bicycle,9062,308,168,2022-09-20 08:07:33
129,1497,Nord,person,9095,404,171,2022-09-20 08:07:34
130,1497,Sued,person,9197,418,112,2022-09-20 08:07:39
131,1498,Sued,bicycle,9186,416,112,2022-09-20 08:07:39
132,1511,Nord,person,9273,428,173,2022-09-20 08:07:43
133,1511,Sued,person,9212,486,113,2022-09-20 08:07:40
134,1544,Nord,person,9322,429,172,2022-09-20 08:07:46
135,1546,Sued,bicycle,9397,406,112,2022-09-20 08:07:49
136,1548,Sued,person,9283,490,114,2022-09-20 08:07:44
137,1550,Sued,person,9280,482,113,2022-09-20 08:07:44
138,1552,Nord,person,9451,460,174,2022-09-20 08:07:52
139,1552,Sued,person,9289,473,113,2022-09-20 08:07:44
140,1562,Nord,person,9458,428,173,2022-09-20 08:07:52
141,1562,Sued,person,9323,468,113,2022-09-20 08:07:46
142,1596,Nord,bicycle,10117,297,169,2022-09-20 08:08:25
143,1596,Sued,bicycle,10142,357,111,2022-09-20 08:08:27
144,1597,Nord,person,10123,320,170,2022-09-20 08:08:26
145,1609,Nord,bicycle,10316,294,167,2022-09-20 08:08:35
146,1609,Sued,bicycle,10364,361,111,2022-09-20 08:08:38
147,1610,Nord,person,10330,307,168,2022-09-20 08:08:36
148,1629,Sued,bicycle,10384,382,112,2022-09-20 08:08:39
149,1640,Nord,person,10950,391,171,2022-09-20 08:09:07
150,1640,Sued,person,11011,463,113,2022-09-20 08:09:10
151,1641,Nord,bicycle,10907,478,174,2022-09-20 08:09:05
152,1641,Sued,bicycle,10994,433,113,2022-09-20 08:09:09
153,1657,Nord,person,11095,435,174,2022-09-20 08:09:14
154,1657,Sued,person,11213,471,113,2022-09-20 08:09:20
155,1666,Nord,bicycle,11121,304,169,2022-09-20 08:09:16
156,1666,Sued,bicycle,11142,362,114,2022-09-20 08:09:17
157,1667,Nord,person,11128,329,169,2022-09-20 08:09:16
158,1674,Nord,bicycle,11312,308,169,2022-09-20 08:09:25
159,1674,Sued,bicycle,11354,388,111,2022-09-20 08:09:27
160,1675,Nord,person,11320,328,168,2022-09-20 08:09:26
161,1675,Sued,person,11378,406,108,2022-09-20 08:09:28
162,1677,Nord,bicycle,11313,245,168,2022-09-20 08:09:25
163,1679,Nord,person,11316,261,168,2022-09-20 08:09:25
164,1679,Sued,person,11361,345,110,2022-09-20 08:09:28
165,1684,Nord,bicycle,11337,283,168,2022-09-20 08:09:26
166,1688,Nord,person,11332,262,172,2022-09-20 08:09:26
167,1694,Nord,person,11331,231,165,2022-09-20 08:09:26
168,1694,Sued,person,11357,320,109,2022-09-20 08:09:27
169,1699,Nord,bicycle,11356,244,168,2022-09-20 08:09:27
170,1701,Nord,bicycle,11334,240,166,2022-09-20 08:09:26
171,1705,Nord,bicycle,11338,277,173,2022-09-20 08:09:26
172,1709,Nord,person,11356,251,166,2022-09-20 08:09:27
173,1709,Sued,person,11397,362,110,2022-09-20 08:09:29
174,1716,Sued,person,11395,402,113,2022-09-20 08:09:29
175,1719,Sued,person,11401,359,111,2022-09-20 08:09:30
176,1744,Sued,bicycle,11935,374,113,2022-09-20 08:09:56
177,1747,Sued,person,11963,400,111,2022-09-20 08:09:58
178,1768,Sued,bicycle,12305,316,109,2022-09-20 08:10:15
179,1773,Sued,bicycle,12308,323,113,2022-09-20 08:10:15
180,1776,Sued,person,12325,390,113,2022-09-20 08:10:16
181,1777,Sued,bicycle,12314,360,101,2022-09-20 08:10:15
182,1817,Nord,bicycle,12854,307,170,2022-09-20 08:10:42
183,1818,Nord,person,12858,321,170,2022-09-20 08:10:42
184,1818,Sued,person,12899,401,110,2022-09-20 08:10:44
185,1825,Nord,bicycle,12957,305,167,2022-09-20 08:10:47
186,1826,Nord,person,12963,320,167,2022-09-20 08:10:48
187,1826,Sued,person,13005,403,112,2022-09-20 08:10:50
188,1854,Nord,bicycle,13177,317,168,2022-09-20 08:10:58
189,1854,Sued,bicycle,13236,391,110,2022-09-20 08:11:01
190,1855,Nord,person,13183,329,169,2022-09-20 08:10:59
191,1855,Sued,person,13250,398,114,2022-09-20 08:11:02
192,1856,Nord,person,13224,321,167,2022-09-20 08:11:01
193,1856,Sued,person,13291,401,110,2022-09-20 08:11:04
194,1869,Nord,bicycle,13220,310,169,2022-09-20 08:11:01
195,1897,Nord,unclear,13575,354,170,2022-09-20 08:11:18
196,1960,Nord,person,14167,412,171,2022-09-20 08:11:48
197,1960,Sued,person,14051,459,113,2022-09-20 08:11:42
198,1990,Sued,person,14112,443,104,2022-09-20 08:11:45
199,1991,Nord,person,14305,273,169,2022-09-20 08:11:55
200,1991,Sued,person,14370,399,113,2022-09-20 08:11:58
201,1993,Nord,bicycle,14301,263,168,2022-09-20 08:11:55
202,1993,Sued,bicycle,14359,383,111,2022-09-20 08:11:57
203,2006,Nord,person,14521,475,174,2022-09-20 08:12:06
204,2039,Nord,person,14816,365,169,2022-09-20 08:12:20
205,2039,Sued,person,14972,424,112,2022-09-20 08:12:28
206,2048,Nord,unclear,14741,315,169,2022-09-20 08:12:17
207,2054,Nord,bicycle,15029,298,167,2022-09-20 08:12:31
208,2054,Sued,bicycle,15060,386,110,2022-09-20 08:12:33
209,2056,Nord,person,15031,315,169,2022-09-20 08:12:31
210,2056,Sued,person,15065,391,111,2022-09-20 08:12:33
211,2070,Nord,person,15065,266,167,2022-09-20 08:12:33
212,2070,Sued,person,15099,365,113,2022-09-20 08:12:34
213,2071,Nord,bicycle,15060,252,165,2022-09-20 08:12:33
214,2096,Sued,bicycle,15506,370,113,2022-09-20 08:12:55
215,2097,Sued,person,15534,403,112,2022-09-20 08:12:56
216,2105,Sued,bicycle,15494,342,110,2022-09-20 08:12:54
217,2108,Nord,person,15633,460,174,2022-09-20 08:13:01
218,2108,Sued,person,15750,471,113,2022-09-20 08:13:07
219,2137,Nord,person,15899,290,169,2022-09-20 08:13:14
220,2139,Nord,bicycle,15900,282,169,2022-09-20 08:13:15
221,2139,Sued,bicycle,15958,382,112,2022-09-20 08:13:17
222,2147,Nord,person,15960,279,168,2022-09-20 08:13:18
223,2147,Sued,person,16051,368,110,2022-09-20 08:13:22
224,2156,Nord,bicycle,16086,300,168,2022-09-20 08:13:24
225,2156,Sued,bicycle,16137,379,113,2022-09-20 08:13:26
226,2159,Nord,person,16092,311,169,2022-09-20 08:13:24
227,2159,Sued,person,16156,397,111,2022-09-20 08:13:27
228,2219,Nord,person,17235,419,173,2022-09-20 08:14:21
229,2219,Sued,person,17138,460,112,2022-09-20 08:14:16
230,2224,Nord,person,17207,329,170,2022-09-20 08:14:20
231,2224,Sued,person,17245,398,111,2022-09-20 08:14:22
232,2225,Nord,bicycle,17198,309,169,2022-09-20 08:14:19
233,2235,Nord,bicycle,17271,301,167,2022-09-20 08:14:23
234,2235,Sued,bicycle,17308,381,109,2022-09-20 08:14:25
235,2236,Nord,person,17279,318,169,2022-09-20 08:14:23
236,2243,Nord,person,17378,312,169,2022-09-20 08:14:28
237,2243,Sued,person,17438,398,112,2022-09-20 08:14:31
238,2244,Nord,bicycle,17377,308,168,2022-09-20 08:14:28
239,2245,Nord,bicycle,17379,245,166,2022-09-20 08:14:28
240,2245,Sued,bicycle,17420,351,111,2022-09-20 08:14:31
241,2249,Nord,person,17380,250,167,2022-09-20 08:14:29
242,2249,Sued,person,17429,366,111,2022-09-20 08:14:31
243,2273,Nord,bicycle,17552,300,169,2022-09-20 08:14:37
244,2273,Sued,bicycle,17609,387,112,2022-09-20 08:14:40
245,2274,Nord,person,17558,317,167,2022-09-20 08:14:37
246,2279,Sued,bicycle,17598,325,110,2022-09-20 08:14:39
247,2281,Sued,person,17606,342,110,2022-09-20 08:14:40
248,2303,Sued,bicycle,17894,320,112,2022-09-20 08:14:54
249,2304,Sued,person,17908,367,111,2022-09-20 08:14:55
