EventID,SectionID,TrackID,X,Y,Frame,Class,Vidfilename,DateTime
82,Nord,41,444,172,9319,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:45
83,Sued,42,446,112,9205,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:40
84,Nord,42,380,170,9331,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:46
85,Nord,43,267,165,9361,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:48
86,Sued,43,373,115,9427,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:37:51
87,Nord,44,289,167,10041,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:22
88,Sued,44,384,110,10085,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:24
89,Nord,45,457,175,10102,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:25
90,Sued,45,422,114,10175,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:28
91,Nord,46,315,170,10353,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:37
92,Sued,46,389,113,10386,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:39
93,Nord,47,250,166,10343,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:37
94,Sued,47,348,109,10370,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:38
95,Nord,48,312,171,10402,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:40
96,Sued,48,385,113,10435,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:41
97,Nord,49,256,169,10403,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:40
98,Sued,49,350,109,10431,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:41
99,Nord,50,313,171,10503,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:45
100,Sued,50,391,112,10545,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:47
101,Nord,51,331,171,10622,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:51
102,Sued,51,397,109,10676,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:53
103,Nord,52,247,168,10617,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:50
104,Sued,52,352,112,10665,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:38:53
105,Nord,53,396,172,10889,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:04
106,Sued,53,469,114,10954,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:07
107,Nord,54,310,168,11094,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:14
108,Sued,54,390,112,11130,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:16
109,Nord,55,295,169,11208,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:20
110,Sued,55,374,112,11244,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:22
111,Nord,56,299,166,11258,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:22
112,Sued,56,378,111,11292,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:24
113,Nord,57,260,169,11327,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:26
114,Sued,57,347,111,11388,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:29
115,Nord,58,247,166,11388,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:29
116,Sued,58,369,112,11459,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:39:32
117,Nord,59,288,167,12138,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:06
118,Sued,59,367,111,12234,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:11
119,Nord,60,463,172,12410,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:20
120,Sued,60,488,113,13274,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:03
121,Nord,61,292,165,12794,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:39
122,Sued,61,386,110,12842,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:42
123,Nord,62,304,167,12945,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:47
124,Sued,62,390,111,13001,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:50
125,Nord,63,249,167,12966,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:48
126,Sued,63,344,111,13022,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:51
127,Nord,64,270,167,13064,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:53
128,Sued,64,360,113,13099,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:40:54
129,Nord,65,457,172,14121,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:46
130,Sued,65,490,111,14289,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:54
131,Nord,66,293,167,14156,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:47
132,Sued,66,391,112,14219,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:41:50
133,Nord,67,460,174,14863,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:23
134,Sued,67,488,112,15031,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:31
135,Nord,68,322,169,14800,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:20
136,Sued,68,392,113,14849,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:22
137,Nord,69,305,167,15129,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:36
138,Sued,69,384,113,15164,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:38
139,Nord,70,298,168,15178,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:38
140,Sued,70,375,111,15213,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:40
141,Nord,71,290,170,15217,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:40
142,Sued,71,381,113,15252,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:42:42
143,Sued,72,480,112,15954,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:17
144,Nord,72,433,171,16084,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:24
145,Sued,73,489,112,15993,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:19
146,Nord,73,430,174,16113,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:25
147,Sued,74,440,113,16023,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:21
148,Nord,74,403,174,16113,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:25
149,Sued,75,439,112,16008,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:20
150,Nord,75,362,168,16183,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:29
151,Sued,76,426,112,15988,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:19
152,Nord,76,355,168,16183,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:29
153,Nord,77,476,173,16043,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:22
154,Sued,77,491,110,16168,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:28
155,Sued,78,457,112,16616,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:50
156,Nord,78,451,172,16745,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:43:57
157,Sued,79,477,113,16924,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:06
158,Nord,79,456,175,17092,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:14
159,Sued,80,454,110,16938,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:06
160,Nord,80,410,174,17092,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:14
161,Sued,81,471,108,17092,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:14
162,Nord,81,471,171,17246,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:22
163,Sued,82,449,110,17078,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:13
164,Nord,82,433,174,17239,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:21
165,Nord,83,325,173,17271,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:23
166,Sued,83,406,110,17303,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:25
167,Nord,84,316,168,17375,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:28
168,Sued,84,390,111,17411,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:30
169,Nord,85,302,170,17415,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:30
170,Sued,85,387,112,17451,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:32
171,Nord,86,317,169,17455,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:32
172,Sued,86,385,113,17495,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:34
173,Nord,87,293,171,17559,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:37
174,Sued,87,384,111,17599,Bicycle,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:39
175,Nord,88,315,166,17591,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:39
176,Sued,88,385,110,17639,Person,TUDCam01_FR20_2022-09-20_08-30-00.mp4,2022-09-20 08:44:41
