EventID,SectionID,TrackID,X,Y,Frame,Class,Vidfilename,DateTime
20,Nord,12,219,165,1940,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:37
21,Sued,12,334,111,1974,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:38
22,Nord,13,323,168,1963,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:38
23,Sued,13,399,112,2018,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:40
24,Nord,14,275,169,1961,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:38
25,Sued,14,369,109,2014,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:40
26,Nord,15,331,170,1978,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:38
27,Sued,15,403,112,2034,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:41
28,Nord,16,318,169,2046,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:42
29,Sued,16,378,112,2079,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:16:43
32,Nord,18,441,173,2501,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:17:05
33,Sued,18,480,114,2636,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:17:11
34,Nord,19,311,169,3373,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:17:48
35,Sued,19,399,112,3440,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:17:52
36,Sued,20,493,115,3434,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:17:51
37,Nord,20,459,175,3570,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:17:58
38,Nord,21,440,174,4396,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:18:39
39,Sued,21,440,111,4473,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:18:43
40,Nord,23,338,169,4498,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:18:44
41,Sued,23,396,113,4546,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:18:47
42,Nord,22,458,174,4499,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:18:44
43,Sued,22,482,115,4589,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:18:49
44,Nord,24,328,169,4962,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:08
45,Sued,24,404,111,5023,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:11
46,Nord,25,270,168,5082,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:14
47,Sued,25,402,112,5152,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:17
48,Nord,26,299,169,5137,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:16
49,Sued,26,396,113,5192,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:19
50,Nord,27,309,169,5184,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:19
51,Sued,27,399,112,5242,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:22
52,Nord,28,344,171,5340,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:27
53,Sued,28,410,112,5382,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:29
54,Nord,29,333,170,5695,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:44
55,Sued,29,398,111,5751,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:47
56,Nord,30,302,170,5864,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:53
57,Sued,30,403,110,5926,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:56
58,Nord,31,317,169,5948,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:19:57
59,Sued,31,401,111,6012,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:00
60,Nord,32,232,164,6083,Schienenfahrzeug,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:04
61,Sued,32,332,111,6105,Schienenfahrzeug,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:05
62,Sued,33,489,113,6085,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:04
63,Nord,33,465,174,6200,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:10
64,Nord,34,321,170,6495,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:24
65,Sued,34,397,112,6531,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:26
66,Nord,35,329,168,6563,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:28
67,Sued,35,401,112,6598,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:29
68,Nord,36,333,170,6580,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:29
69,Sued,36,400,111,6616,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:30
70,Nord,37,329,169,6700,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:35
71,Sued,37,397,111,6748,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:37
72,Nord,38,327,169,6791,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:39
73,Sued,38,400,110,6848,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:42
74,Nord,39,325,171,6857,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:42
75,Sued,39,401,112,6909,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:45
76,Nord,40,321,171,7026,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:51
77,Sued,40,396,112,7102,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:20:55
78,Nord,41,426,173,7311,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:21:05
79,Sued,41,449,112,7384,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:21:09
80,Nord,42,313,169,7453,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:21:12
81,Sued,42,398,112,7526,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:21:16
82,Sued,43,401,112,7549,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:21:17
83,Nord,44,280,168,7816,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:21:30
84,Sued,44,367,109,7860,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:21:33
85,Nord,45,344,171,8012,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:21:40
86,Sued,45,411,111,8051,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:21:42
87,Nord,46,319,170,8440,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:02
88,Sued,46,397,112,8476,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:03
89,Nord,47,319,170,8514,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:05
90,Sued,47,395,112,8557,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:07
91,Nord,48,324,169,8555,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:07
92,Sued,48,399,112,8597,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:09
93,Nord,49,267,169,8635,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:11
94,Sued,49,368,111,8674,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:13
95,Nord,50,333,170,8637,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:11
96,Sued,50,403,110,8692,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:14
97,Nord,51,335,169,8723,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:16
98,Sued,51,399,113,8770,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:18
99,Nord,52,320,168,8760,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:18
100,Sued,52,398,111,8821,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:21
101,Nord,53,326,169,8817,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:20
102,Sued,53,400,111,8859,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:22
103,Nord,54,321,169,8984,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:29
104,Sued,54,401,111,9066,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:33
105,Nord,55,290,169,9280,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:44
106,Sued,55,404,111,9350,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:22:47
107,Nord,56,432,173,9725,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:06
108,Sued,56,471,113,9826,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:11
109,Nord,57,327,170,10035,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:21
110,Sued,57,395,112,10074,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:23
111,Nord,58,314,170,10274,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:33
112,Sued,58,404,112,10322,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:36
113,Nord,59,304,170,10321,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:36
114,Sued,59,390,111,10388,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:39
115,Nord,60,345,172,10488,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:44
116,Sued,60,402,114,10549,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:47
117,Nord,61,279,169,10714,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:55
118,Sued,61,388,111,10742,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:57
119,Nord,62,336,169,10729,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:56
120,Sued,62,402,112,10768,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:58
121,Nord,63,279,166,10764,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:23:58
122,Sued,63,365,110,10803,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:24:00
123,Nord,64,319,170,10806,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:24:00
124,Sued,64,393,113,10850,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:24:02
125,Nord,65,331,170,10991,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:24:09
126,Sued,65,395,111,11069,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:24:13
127,Nord,66,219,165,11326,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:24:26
128,Sued,66,390,110,11390,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:24:29
129,Nord,67,326,169,11761,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:24:48
130,Sued,67,403,112,11815,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:24:50
131,Sued,68,494,114,12006,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:00
132,Nord,68,410,174,12160,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:08
133,Nord,69,304,168,12215,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:10
134,Sued,69,393,111,12281,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:14
135,Nord,70,324,170,12731,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:36
136,Sued,70,399,111,12771,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:38
137,Nord,71,327,172,12911,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:45
138,Sued,71,398,113,12948,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:47
139,Nord,72,272,169,12913,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:45
140,Sued,72,367,111,12945,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:47
141,Nord,73,337,171,13002,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:50
142,Sued,73,401,111,13047,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:52
143,Nord,74,329,169,13021,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:51
144,Sued,74,398,111,13064,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:53
145,Nord,75,266,168,13033,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:51
146,Sued,75,366,110,13071,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:53
147,Nord,76,322,169,13047,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:52
148,Sued,76,391,111,13088,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:54
149,Nord,77,266,168,13056,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:52
150,Sued,77,363,109,13096,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:54
151,Nord,78,325,170,13075,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:53
152,Sued,78,391,111,13116,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:25:55
153,Nord,79,326,168,13231,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:01
154,Sued,79,401,112,13292,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:04
155,Nord,80,330,170,13286,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:04
156,Sued,80,399,111,13350,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:07
157,Nord,81,319,171,13420,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:11
158,Sued,81,400,111,13469,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:13
159,Nord,82,291,168,13600,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:20
160,Sued,82,370,111,13669,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:23
163,Nord,84,462,172,14103,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:45
164,Sued,84,487,114,14253,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:26:52
165,Nord,85,228,167,15003,Schienenfahrzeug,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:27:30
166,Sued,85,335,110,15029,Schienenfahrzeug,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:27:31
167,Nord,86,333,170,15465,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:27:53
168,Sued,86,401,112,15518,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:27:55
169,Nord,87,316,170,15626,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:01
170,Sued,87,393,113,15665,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:03
171,Nord,88,337,168,15699,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:04
172,Sued,88,400,112,15748,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:07
173,Nord,89,334,170,15739,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:06
174,Sued,89,402,112,15785,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:09
175,Nord,90,456,176,15745,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:07
176,Sued,90,488,114,15889,Person,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:14
177,Nord,91,276,169,15845,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:12
178,Sued,91,367,111,15891,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:14
179,Nord,92,336,169,15855,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:12
180,Sued,92,403,112,15915,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:15
181,Nord,93,325,170,15878,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:13
182,Sued,93,400,113,15934,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:16
183,Nord,94,276,168,15888,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:14
184,Sued,94,366,110,15936,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:16
185,Nord,95,324,169,15911,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:15
186,Sued,95,392,111,15959,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:17
187,Nord,96,321,170,16467,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:43
188,Sued,96,402,111,16503,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:45
189,Nord,97,319,169,16514,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:45
190,Sued,97,393,112,16548,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:47
191,Nord,98,268,168,16582,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:49
192,Sued,98,373,111,16637,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:28:51
193,Nord,99,323,172,16976,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:08
194,Sued,99,395,111,17033,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:11
195,Sued,100,387,114,17053,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:12
196,Nord,101,226,165,17227,Schienenfahrzeug,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:21
197,Sued,101,336,111,17252,Schienenfahrzeug,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:22
198,Nord,102,334,170,17383,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:29
199,Sued,102,402,112,17433,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:31
200,Nord,103,290,169,17485,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:34
201,Sued,103,410,111,17539,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:36
202,Nord,104,271,170,17584,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:39
203,Sued,104,392,112,17641,Fahrrad ohne Anhänger,TUDCam01_FR20_2022-09-20_08-15-00.mp4,2022-09-20 08:29:42
